iteration,mean,std
1,-3785184.3,6813.779365007353
2,-3674189.9,36665.71894038081
3,-3540944.35,78888.99097760726
4,-3220182.0,145161.87313582035
5,-2972784.7,177155.85013254572
6,-2691287.15,196770.45007943903
7,-2522097.95,263564.815050084
8,-2387565.35,315870.91415685933
9,-2190464.2,317126.4749017101
10,-2127101.125,258469.2682524849
11,-2064706.3,211677.37630703178
12,-2083075.675,168319.56060247423
13,-2098420.625,186209.67001665756
14,-1978648.375,142158.95235499152
15,-1955626.525,147319.16289884015
16,-1960430.75,173687.93576579017
17,-1964458.875,160707.98302114615
18,-1985646.5,138013.21520150252
19,-1986477.675,114763.02732088305
20,-1982887.6,143150.22814829444
21,-2041490.025,114288.93491121527
22,-1955390.5,126012.76993612591
23,-1934106.2,146521.54609268648
24,-1942854.425,133937.41600136424
25,-1978563.45,140352.4298885354
26,-1981835.55,138044.13109574324
27,-1973066.125,159125.69958208353
28,-1876492.3,119438.42601264782
29,-1944046.1,147364.83805521586
30,-1944895.05,165834.4071347341
31,-1879800.3,123286.45938125667
32,-1933168.15,156040.7178508906
33,-1885253.825,130124.80319715185
34,-1876162.7,132951.82848137608
35,-1838823.725,130084.05481179275
36,-1819206.15,121557.40376727367
37,-1854655.725,117059.67487761317
38,-1809082.3,130018.44542462043
39,-1878806.475,168091.49142785306
40,-1878889.675,173859.7963117408
41,-1850870.15,135083.77513293372
42,-1797828.45,139730.81382030595
43,-1845542.125,170002.2032776524
44,-1803440.15,136766.31182315605
45,-1791363.9,135003.71039712205
46,-1847428.825,121992.02801865272
47,-1819023.35,112841.198684019
48,-1768798.2,125419.03459295463
49,-1754760.6,117281.9514913047
50,-1822242.9,121671.97893438222
51,-1832272.925,110832.87016205977
52,-1818654.025,136506.96082941614
53,-1766457.475,104590.6256809854
54,-1773696.6,109663.79576284508
55,-1743073.25,96368.56314830449
56,-1748568.225,89336.34393786076
57,-1796280.325,86607.25971683898
58,-1751833.9,99198.38482031222
59,-1749421.55,84152.6873863292
60,-1792312.525,82582.96852137551
61,-1862119.075,108178.01480515808
62,-1782485.85,76090.87824796248
63,-1732936.525,32033.611847401786
64,-1753840.0,27241.312840977396
65,-1731251.15,28303.817849960633
66,-1686961.25,37140.612898483516
67,-1694196.05,39470.33610087771
68,-1741008.6,44389.975953854155
69,-1670525.375,51248.08772261654
70,-1734367.3,40864.040240365975
71,-1711556.625,50141.44172164379
72,-1700728.0,20092.27357033046
73,-1647393.25,48937.65033354942
74,-1677059.9,32075.501073580283
75,-1756471.175,45947.046985742185
76,-1661330.8,24027.299830947504
77,-1726792.3,34007.49273566415
78,-1672324.525,24883.888083381382
79,-1717570.95,11402.700587086814
80,-1725358.55,39563.77121548513
81,-1767265.3,41274.50376311325
82,-1678918.675,41455.07400590427
83,-1679361.075,41562.619507016156
84,-1655789.75,67219.73003906665
85,-1664477.075,65392.338248672146
86,-1659289.35,73599.9983087381
87,-1611562.45,47242.48618865227
88,-1670597.8,61063.536348964015
89,-1676039.675,38283.65096834744
90,-1610641.075,46051.362306369396
91,-1568747.475,39345.58617108468
92,-1642866.075,53185.313862569245
93,-1620831.1,37818.016920625945
94,-1581573.25,47681.67024529709
95,-1563876.125,45899.84836807743
96,-1561689.85,48603.41709922513
97,-1570437.025,19522.34255865571
98,-1596266.3,46629.85873682495
99,-1576222.5,54576.953904154914
100,-1600879.025,49263.05425661304
101,-1583055.575,54662.704798930325
102,-1560607.025,78537.05156733349
103,-1508799.475,80619.72206156352
104,-1526919.925,105918.91286151993
105,-1506006.175,82877.75625456597
106,-1542520.1,143643.48687428364
107,-1509153.45,96531.28622740014
108,-1566213.4,142260.93234342747
109,-1535934.125,93444.21249842069
110,-1579955.75,137738.26596184156
111,-1532639.625,111906.75392466823
112,-1552363.55,114222.3713776279
113,-1530702.325,138389.92866310306
114,-1557581.5,114173.78244021807
115,-1561963.85,101089.55661860551
116,-1521195.75,122723.88985179801
117,-1548505.9,134016.15258965522
118,-1535934.7,131096.90204285912
119,-1494887.7,139827.8721732679
120,-1494765.95,136465.169793422
121,-1513664.5,109647.61775535754
122,-1462212.7,145217.67832754127
123,-1509218.775,164193.1066879674
124,-1504556.675,170024.02580359048
125,-1513052.2,117070.7404087001
126,-1531695.875,106408.39737457284
127,-1504799.925,126262.47511472876
128,-1478357.85,162684.91088390004
129,-1479750.85,155684.23621377023
130,-1523518.3,150005.205694515
131,-1533668.425,125419.40010300439
132,-1549825.25,137217.01480963922
133,-1501796.6,145481.98639555433
134,-1503626.75,151175.5916468082
135,-1501064.95,132159.34338180558
136,-1598115.675,99983.64205495067
137,-1486590.275,119426.33551700918
138,-1475102.7,128899.84713680328
139,-1502755.525,121478.15758085896
140,-1482418.35,142927.0578595818
141,-1492781.275,133371.55110487863
142,-1548459.65,111296.533765275
143,-1536565.1,128431.80822440368
144,-1531725.975,122731.63747887604
145,-1484821.675,132938.0955159581
