iteration,mean,std
0,-3810201.4915879183,9195.035155439398
10,-2123965.8760284483,209908.29992135687
20,-1974595.7966815704,215631.0550953032
30,-1874231.8920189124,204069.0282075835
40,-1742575.7125482499,197539.0877124694
50,-1646223.9790780903,214922.23312077395
60,-1590033.3619256539,203345.28918839552
70,-1575787.006050497,159304.2245759857
80,-1497522.7086191487,122583.28182090068
90,-1486508.0450522457,117379.32203778681
100,-1462901.3145329845,115933.56229336908
110,-1442579.0589654832,102854.13246052568
120,-1401768.431264667,110051.17919237152
130,-1381232.7660617824,97713.31691884839
140,-1368900.6682397365,103379.97854757907
150,-1364220.6508834823,94198.71283475593
160,-1333698.8347632533,77867.26898909656
170,-1313655.6123174415,68349.08521303248
180,-1303338.1367466983,77083.13753537908
190,-1296621.5544922156,74442.52450660263
200,-1290349.3940089718,72944.30702720785
210,-1290363.6278787293,62579.59999687358
220,-1274135.0305998907,23245.096444304676
230,-1271773.1085874457,30839.434375151166
240,-1265203.4999725975,16667.633526976744
250,-1268121.0402376968,29834.49806122033
260,-1259693.5555487268,18133.30581313587
270,-1263910.4810331916,29410.869691730557
280,-1260102.2220017838,18270.095670779625
290,-1267106.4097089395,19057.25515508417
300,-1260143.7139307414,26106.037337402755
310,-1257366.7712393505,25650.186857174598
320,-1261388.081245098,22935.22863247691
330,-1265482.910088004,28868.17894399483
340,-1267677.537841625,28683.246928748657
350,-1266069.0314735882,28202.926136737722
360,-1259488.0906476553,26762.705173941216
370,-1255832.9096137884,21957.276433305386
380,-1253947.2962275888,22481.11288935767
390,-1256487.9950072202,18546.942887863523
400,-1259744.0465863808,17667.747472604493
410,-1261474.7082339872,20611.287563181482
420,-1265438.2202663482,17455.277657507806
430,-1260929.1311706016,19541.414137931974
440,-1266766.811219,26008.57734452019
450,-1263686.661802999,23894.92716777912
460,-1260057.3950623837,20717.60383894836
470,-1258840.541006207,18568.74558869103
480,-1255998.3052998728,21168.254622297765
490,-1257585.1581513286,23237.68774241382
500,-1254114.567936247,16952.985751484328
510,-1257222.2144314917,28204.424703412824
520,-1259030.8362012212,17727.21563595657
530,-1257859.346575839,26918.1169760617
540,-1249789.8740466721,26609.944900708455
550,-1264637.5845217993,44096.06206238304
560,-1265852.225296957,34051.01459219784
570,-1251317.6490185712,26929.834270925207
580,-1260286.3581346944,33924.87596630224
590,-1254985.071303587,41972.770747310824
600,-1245011.8599826915,39015.15505099311
610,-1236768.9818459325,34215.53741937876
620,-1257631.431318131,32459.729491431688
630,-1249448.2488409916,35346.85019808899
640,-1252108.686179694,40278.38295994539
650,-1249228.8729759415,44555.94469373464
660,-1241090.4313474805,45987.249947139186
670,-1236802.136494543,52156.85388009614
680,-1238244.513378983,47519.30536339783
690,-1236468.9388547367,51480.375442021636
700,-1243144.0733216542,57792.78551486871
710,-1242009.2839718815,48694.77173506176
720,-1236806.6216226907,50500.5885016105
730,-1227567.6846859097,54968.82641485111
740,-1225100.2046204642,51633.53709732792
750,-1216152.8159725452,54578.98224494545
760,-1204383.3968408802,51060.96298023483
770,-1216639.872819306,59316.44837608031
780,-1210935.7847756245,57348.56538686023
790,-1195430.7677057898,50594.08774705255
800,-1202947.5661770434,53008.58744452983
810,-1188081.8391672256,56364.211740713734
820,-1179919.8262020505,55102.32731520845
830,-1183388.215570786,51243.94514909268
840,-1177398.1974413567,45196.50553501073
850,-1173064.5644881856,53125.92641929006
860,-1185873.6997000368,49765.54368849661
870,-1181983.4806918807,50803.62020944341
880,-1184492.6038132375,41462.11373875838
890,-1176697.4301893136,49486.65364172875
900,-1171776.8953002302,44462.66927999399
910,-1172890.0981365347,47705.5311580478
920,-1160046.5461592972,39763.99264519779
930,-1162287.8402191747,44175.410606309815
940,-1152078.1316025057,41800.15270252173
950,-1158746.7494616364,39970.4441753348
960,-1157961.5677108336,32744.69265236714
970,-1147817.3984982776,28543.273306952746
980,-1157358.565816549,33777.09082442585
990,-1156109.7761585466,36760.77422970152
1000,-1146112.8728896286,42436.78611782205
1010,-1144088.1423846153,41520.711036627625
1020,-1145352.9090393125,37208.20874132578
1030,-1145432.9482710192,28139.743757045144
1040,-1148433.6045339075,30202.110612801454
1050,-1147356.2549276736,42765.61353785918
1060,-1138045.9797236496,34525.50365705953
1070,-1150445.0048543052,33681.08887198589
1080,-1140480.8997712494,33362.28374585482
1090,-1137953.2338367053,37531.37138220972
1100,-1131009.5234691089,28195.06755713132
1110,-1133441.4178019422,34303.23594700969
1120,-1130785.9511604067,40171.170701518626
1130,-1129584.3057081264,36727.72524207784
1140,-1136933.8017164094,37152.27510408694
1150,-1137275.256159837,38281.24507448834
1160,-1148245.9885255676,33842.38600166358
1170,-1139326.9283922787,37369.263523212256
1180,-1145116.5894154506,40069.03707993504
1190,-1148466.8871648845,41316.05286660395
1200,-1141957.5883563187,32352.412136048028
1210,-1153465.106816108,36459.21989598524
1220,-1147570.313597078,26310.093598250292
1230,-1143619.0952796561,27652.440686080114
1240,-1140395.8845604665,35228.86275806984
1250,-1140223.047103938,33197.930003404224
1260,-1139488.656191808,36146.38857363003
1270,-1143547.389050257,39631.61967484333
1280,-1144321.142695217,35935.29347895439
1290,-1138873.4556852824,39678.20656009399
1300,-1140083.7294409282,28367.15339280039
1310,-1140018.2862505226,41401.64224627079
1320,-1141172.2229217985,39175.42196751293
1330,-1136724.3452401687,41081.76285106026
1340,-1144997.9087252717,36188.78712376218
1350,-1149200.9120220346,30838.75258852963
1360,-1141338.8651217544,39012.18829391072
1370,-1137194.9056443176,30897.02496646263
1380,-1136321.4922655593,26712.162263781873
1390,-1137095.098202836,36731.086891119165
1400,-1137825.0863425813,33210.93637372473
1410,-1140292.0907829148,34381.12608524752
1420,-1142993.9843352332,38488.09069578918
1430,-1136745.553845367,38058.3168227616
1440,-1136658.1933903913,41280.80011740002
1450,-1139602.0609038142,39094.66696421445
1460,-1130912.0363869644,43035.71453064846
1470,-1132002.2730363444,40532.96285269352
1480,-1131846.7467656103,41342.510634342754
1490,-1133461.8695069267,38512.23888340813
1500,-1120595.332163757,47767.78094888174
1510,-1129432.7911779317,48024.26927677869
1520,-1129274.5855951342,51907.870412036704
1530,-1133218.311659272,55640.365349504784
1540,-1127062.4765674279,55241.36903855388
1550,-1132903.998681172,66780.14101723289
1560,-1130874.8677158898,61783.66098573539
1570,-1121089.3150283569,60191.408789864305
1580,-1119020.3252473124,52039.287299036965
1590,-1116153.730862427,53973.954578558485
1600,-1117219.4832021557,57136.21966716891
1610,-1119985.480687654,46147.071619797396
1620,-1112768.4676270275,58823.61754589689
1630,-1105733.8002517838,56949.16633480954
1640,-1109879.9093403607,65618.09672028854
1650,-1105775.625840081,60125.28324090873
1660,-1102538.8127142624,62233.23270830016
1670,-1104258.9838518277,75218.46111471308
1680,-1097473.267178855,76538.76897139732
1690,-1094740.640714145,66528.51129212824
1700,-1092513.4536368796,72682.82518864718
1710,-1094335.7544048952,75526.28076529232
1720,-1086193.8666487883,74044.18287545533
1730,-1090437.7627277877,74748.82062401355
1740,-1091405.160473563,74074.78617431456
1750,-1096061.6531421184,72081.12142880699
1760,-1099688.8300157676,70367.55928741417
1770,-1095905.2084561896,72201.19602944556
1780,-1093705.2578909623,74990.14595434086
1790,-1083708.184007567,75834.21796606456
1800,-1090459.4228431853,76730.4823128404
1810,-1093084.3587124771,75281.07278713926
1820,-1081574.5434756014,70062.25658762516
1830,-1078562.6675765626,73861.92652865786
1840,-1074269.8079365643,80215.98003663357
1850,-1086864.5995520342,84336.28697496036
1860,-1083978.033728882,81988.54156551002
1870,-1085287.2794270033,80520.76046407099
1880,-1072252.8302875697,80691.8507604511
1890,-1072917.5058075548,72523.6582623195
1900,-1070659.2634441978,68907.10059296608
1910,-1064386.7885863308,70629.37845555661
1920,-1082295.7017529162,79752.23058061779
1930,-1078124.886029583,77951.32476035526
1940,-1085567.5676658032,85631.48957964558
1950,-1080464.892968703,78670.46332298308
1960,-1082424.7434187098,78593.48724897375
1970,-1082689.942461654,85793.87675484388
1980,-1082255.8588047973,79301.33717828036
1990,-1074153.7488602416,69182.76673094791
2000,-1068926.3213487123,76461.91063256774
2010,-1082398.8642925324,74188.56715598774
2020,-1078307.251960051,70872.88950258408
2030,-1085190.3775758685,69417.65654580086
2040,-1076638.0066837645,78761.9336551462
2050,-1076207.8427656638,80025.64497336725
2060,-1076597.6067267922,84558.41950243167
2070,-1076816.1976254361,82630.96766315219
2080,-1065888.2922991058,75177.64080777447
2090,-1071084.4836940276,81531.30690747217
2100,-1062068.9035786935,76583.22629309319
2110,-1062662.90255188,78513.60120933608
2120,-1066992.1108287745,80335.03179092813
2130,-1065935.2290821993,75683.6414223207
2140,-1064317.4455987462,77521.6608331188
2150,-1052646.0783619308,71185.35752551741
2160,-1055005.6298894214,69309.38930680309
2170,-1049432.0437774458,79089.7720926986
2180,-1053070.9829542027,73416.08480090396
2190,-1055852.7530520805,73356.80788557808
2200,-1061431.2371650736,72205.36688447077
2210,-1049593.5245927798,79661.72021430153
2220,-1054836.3035193179,76746.02460699943
2230,-1064284.5805801793,75174.40002229487
2240,-1057127.5959140896,73598.30375616362
2250,-1055484.660874505,71421.62657375741
