iteration,mean,std
1,-3678037.2,36153.484102296425
2,-3530555.45,52859.26251528676
3,-3303005.85,83973.76250838711
4,-3182187.15,77663.67503015809
5,-2867198.5,73822.91989754944
6,-2610566.35,110720.15384998794
7,-2456312.9,153272.08649087086
8,-2250298.6,121760.8877473181
9,-2107267.075,202261.827424251
10,-2098215.775,172982.13614186438
11,-2073037.85,204837.45978931687
12,-2067855.25,211987.2764996021
13,-2019351.55,228543.65469917064
14,-1983682.475,215143.79913055245
15,-2010344.075,210568.65678383262
16,-2035479.4,213850.8126972721
17,-1971772.5,218402.82221538198
18,-1938369.075,237213.45677239727
19,-1930370.9,236987.70928075575
20,-1999444.025,257447.56423945344
21,-1916287.075,239253.73822656355
22,-1956242.95,245191.0238790054
23,-1972012.55,228448.25388068738
24,-1896242.275,242444.34962806926
25,-1960287.1,242004.99438820215
26,-1933321.85,247009.55351553965
27,-1930482.7,256849.89615986808
28,-1869248.85,260815.41935199834
29,-1887578.525,259504.45467044011
30,-1847294.325,262442.3261070611
31,-1863429.25,254185.68424633006
32,-1927505.775,268354.65355488996
33,-1850433.8,298656.29982901755
34,-1882482.025,285640.000657716
35,-1848696.225,279056.93221547996
36,-1837935.075,239615.86712050188
37,-1776220.75,244680.34784488464
38,-1736472.575,248857.42266831474
39,-1776921.35,261413.7262523886
40,-1792177.425,263030.48286035925
41,-1731853.4,266088.0464922091
42,-1737721.6,277395.4020183374
43,-1707579.225,276770.3120026875
44,-1732527.1,293122.43783299625
45,-1656155.175,300070.72240419005
46,-1748834.05,264294.9558611269
47,-1722081.375,275519.072452775
48,-1663577.55,279469.51920932496
49,-1691657.725,276687.71577032923
50,-1671505.55,238190.507102949
51,-1662311.025,247600.25679677213
52,-1655205.5,252786.9667730617
53,-1694865.725,226296.75013887184
54,-1689290.35,221283.33256276613
55,-1694937.55,253632.35326789442
56,-1697064.05,249272.3993926198
57,-1641968.675,256071.9298712961
58,-1661587.125,235399.58731912106
59,-1676079.4,233505.1487533171
60,-1629971.625,236442.72941184932
61,-1618060.475,237897.19674835913
62,-1645017.25,239920.5410597564
63,-1643985.55,228277.82276182403
64,-1625461.225,219770.3135526441
