iteration,mean,std
0,-3806513.305802671,11773.192648391816
10,-2196995.219233799,210345.04835346199
20,-2110735.7995582605,202540.33116248713
30,-2059224.8454298875,210464.87086680016
40,-2041620.6883937772,186409.66376259428
50,-2024103.4533705204,185331.9540940796
60,-1979455.743659073,190164.83556589842
70,-1955694.0883706077,192593.94117799855
80,-1895126.1051502384,187495.07507670685
90,-1881297.6817231986,196504.65987328714
100,-1857475.5171435021,215673.2867805043
110,-1832000.3757149572,236729.6191923919
120,-1791451.722210586,245130.5131002982
130,-1761478.51223943,253897.93698650456
140,-1739441.0465015583,275077.49024854944
150,-1718352.6301643471,271919.2532559427
160,-1697274.7406889696,249803.96342825584
170,-1684998.775842572,260547.32919563723
180,-1684266.6123900611,262544.02538853296
190,-1680031.5908610064,255969.6253926486
200,-1649985.3494932775,246022.94530445908
210,-1633917.2319061956,252066.12525638647
220,-1609375.1749419873,232500.3526312686
230,-1594214.5875491248,243051.2264061835
240,-1582618.5185941109,253458.68822008074
250,-1562046.5033241352,258373.41657728454
260,-1544596.3138090218,252782.35674905873
270,-1525021.8656824767,239916.56142800566
280,-1503783.5715865034,241729.14591678506
290,-1507236.895574304,239564.57602138232
300,-1509314.25559292,240753.89775688906
310,-1494564.7633948775,235608.49517033348
320,-1482003.5342803928,228589.60709459032
330,-1470299.9522903753,223385.1879297899
340,-1469328.965364799,217865.49172434534
350,-1467462.58030093,216612.79832527394
360,-1458629.1372685146,212140.272962421
370,-1464595.3166988126,220732.1118956776
380,-1472145.1296947408,215633.06820774075
390,-1458708.121279069,221669.36890193756
400,-1455491.44245101,221240.76945737418
410,-1451475.2639280783,207659.64893781743
420,-1451324.6986355886,208272.38616239227
430,-1439514.1365663945,209040.44544470304
440,-1440475.4353577706,207361.3619880356
450,-1437409.9815542519,210662.52116173104
460,-1442407.252689119,215472.59522487945
470,-1438977.860567979,206032.27662886863
480,-1442980.9112965171,202457.77087272986
490,-1449226.4117568457,198121.21034906054
500,-1430593.56857079,203849.4653840399
510,-1413024.5302878774,209469.712370262
520,-1404515.160729076,207461.76774727151
530,-1406002.2176704775,213583.09681006995
540,-1405379.3505824169,217116.4976224121
550,-1404481.0526213737,208341.6715966839
560,-1411082.5671636115,205700.06762917858
570,-1412010.1577061072,206053.81030259177
580,-1404461.7717019054,208056.52168494326
590,-1397873.0993117297,206810.2986459665
600,-1394993.143435641,194614.55125360083
610,-1396974.0610394091,198603.6506156048
620,-1402443.7453180824,193276.00666234526
630,-1386269.8777269316,192536.39962564377
640,-1392597.2950890402,197868.4156341463
650,-1391227.1239409528,199410.9283666557
660,-1396609.7084129963,193502.37788172043
670,-1383549.989237759,188350.56722552658
680,-1375984.9589768029,190750.39906794674
690,-1373358.775792812,197553.05004503025
700,-1381343.5430276338,192154.48071710762
710,-1383413.9154970823,193127.6623291666
720,-1379966.9765528452,200820.60574598194
730,-1386641.1895375804,205090.31425837099
740,-1375693.5589116588,198076.97420262682
750,-1383881.5334503895,199977.9257750453
760,-1372092.4282265138,197723.88891560785
770,-1386034.4053877904,197994.181579196
780,-1379567.3900904641,199165.4539298662
790,-1373770.361243825,188517.2880188126
800,-1375741.8409363783,184903.5388508115
810,-1375987.1311491737,195460.40378097133
820,-1367417.6523667541,193734.08169266695
830,-1371190.0927883536,195382.37250767794
840,-1366636.0308397324,201122.48653732025
850,-1369388.2635478352,189789.06945561332
860,-1367035.1286698375,196114.04899693793
870,-1370281.2756571404,200345.31303862494
880,-1360480.4875845516,195167.834194721
890,-1369489.0311325272,199014.84579520285
900,-1364171.1084860375,201692.46070448414
910,-1365064.6276897374,203240.36111877006
920,-1370109.6155903495,204545.80723511102
930,-1367861.8103166767,203890.9099470694
940,-1369415.3208376074,199073.1862922982
950,-1364415.6896133884,193376.79365164906
960,-1365854.6121211855,196594.89004543878
970,-1363265.380547071,195970.84052659292
980,-1357237.7306878713,198935.47051101807
990,-1363588.5438629952,194781.38081731682
1000,-1358744.1766675033,203767.39212444462
1010,-1358356.7947627157,201412.02372600266
1020,-1362382.855463215,203249.85297313993
1030,-1358629.9115741202,206031.40713289904
1040,-1365906.209938427,199736.36507569684
1050,-1370296.2191741583,201633.7110040125
1060,-1369101.669995098,197417.85893381864
1070,-1367598.8145981347,196635.50447291994
1080,-1371587.6867217228,203110.4214306035
1090,-1362355.355512071,196173.1613470612
1100,-1351281.1902946746,177078.21159419836
1110,-1336656.1349171745,176606.3254126786
1120,-1347359.4398693591,167376.30899196904
1130,-1347539.672341932,176126.84699467217
1140,-1345192.4329133185,169536.7104458843
1150,-1337576.3596737715,163660.61965927732
1160,-1340681.1147820011,163741.20449581882
1170,-1339271.6965789732,156638.74599400852
1180,-1341941.5591037185,169517.85668610784
1190,-1325288.0700532526,168248.164632594
1200,-1323289.9784205658,148984.7075800733
1210,-1320637.886733523,146035.52948568706
1220,-1320381.7654605887,143173.48885050384
1230,-1318836.007718191,147264.93905892022
1240,-1308515.479043567,141487.6059647726
1250,-1309479.370547121,145192.12656794745
1260,-1311620.6656403248,140055.88872750083
1270,-1308224.5209140002,144513.31282158513
1280,-1309727.4150326918,140025.44486008817
1290,-1322455.70197437,142312.81125327796
1300,-1310885.5530663724,146623.96983116606
1310,-1306913.2398719671,149587.07420432253
1320,-1313011.0914224756,140584.9058478852
1330,-1312290.1999218154,135091.07593711268
1340,-1300184.4222122608,136344.7604851733
1350,-1305452.579254296,132568.5036274498
1360,-1305442.5609593496,130452.2394340645
1370,-1305377.8499059002,128058.63397551452
1380,-1301755.063550021,132007.53266922833
1390,-1302735.4298631474,127242.31078996652
1400,-1302384.6832176035,132784.4574219774
1410,-1301233.9498435024,141162.54986749307
1420,-1287941.3278828328,138120.28639694935
1430,-1299229.577584671,136936.73612151964
1440,-1296116.936266121,138608.7624161127
1450,-1304207.822338991,138932.00975025783
1460,-1298567.5938954833,144213.89728731132
1470,-1292332.7052082592,138145.57544255652
1480,-1289549.7330591518,139290.06370133592
1490,-1289136.5840331614,138786.92406447584
1500,-1285034.7536410387,144022.29324078053
