iteration,mean,std
0,-3809018.627050015,8913.25928104108
10,-2515709.941415596,227957.43834361428
20,-2447217.551771411,223894.90233933413
30,-2424990.8542383583,210693.2755203708
40,-2429880.5478409654,224214.7560805303
50,-2400426.370876196,243883.44821805652
60,-2376469.257715408,228850.69018536436
70,-2373811.038858785,226612.7794600417
80,-2367262.8298330684,225869.21877083022
90,-2357294.051586247,238955.32079684536
100,-2360267.224905591,239306.25326534588
110,-2360293.008640242,241084.5200537777
120,-2356774.9250606624,239605.9611931901
130,-2350203.657595193,239321.81281594018
140,-2357441.6763533363,236054.96379757833
150,-2344351.6060831947,256497.5921445986
160,-2337363.686954343,255031.3774150767
170,-2340355.6356441034,250236.62720023064
180,-2339800.2743166187,254232.67784308206
190,-2337970.5250513246,251390.1890931329
200,-2344885.4961576015,255916.8234855091
210,-2346821.065974345,257515.44173493035
220,-2341102.815492957,251255.81748300177
230,-2343970.2411646955,250909.99078803012
240,-2341670.0044597974,256801.12093424858
250,-2338581.691889436,256851.86689221975
260,-2342953.1739328858,247722.847435964
270,-2339870.7324752696,249685.93751380948
280,-2343798.4793262626,253024.3744024358
290,-2342820.777373621,252494.30517966193
300,-2349012.531629799,255700.65058985673
310,-2341680.7023249893,257185.2359009878
320,-2336930.1204606695,254784.77517691418
330,-2339769.3711522473,255970.05582688242
340,-2336884.973760153,256767.9487973636
350,-2338634.728043829,254079.03783974427
360,-2335204.199381416,259358.02001652023
370,-2340633.2698956146,255083.2514734301
380,-2343971.336728788,252924.4456673577
390,-2343842.8229069095,258103.76925237884
400,-2347263.7571688155,255374.9075328904
410,-2338217.886497383,255001.36763225484
420,-2340470.0352557087,254911.91610444617
430,-2339168.0854184935,251178.9485110261
440,-2340489.0882533155,254326.17492753954
450,-2339395.2854835493,251816.55001169915
460,-2335104.1624753634,242709.2797451044
470,-2336975.5415191436,248350.1476730961
480,-2333706.6612265045,251530.6327750386
490,-2338577.3031504536,244674.11799105708
500,-2333097.414914824,245984.41394246326
510,-2342868.021447294,251330.7059604778
520,-2341406.4715598184,248552.0462445834
530,-2337873.485840606,247402.98650468446
540,-2333042.9848614307,249431.31546029745
550,-2338215.722900846,251850.66305349465
560,-2337307.8705100985,256479.00795573616
570,-2337152.6405049604,252830.9320124917
580,-2334873.5249790354,255205.70770064552
590,-2338260.400458124,246850.42653155548
600,-2347962.8453746075,238917.03289709127
610,-2340947.9462327496,254034.8548949347
620,-2342303.102487368,250778.50418819016
630,-2343914.5358287347,248328.05202011508
640,-2336528.393972053,249260.68514236095
650,-2339562.963455185,250437.54987789295
660,-2342643.2465158915,258790.02028478266
670,-2338652.381194451,255435.26091566824
680,-2334982.4049090417,253131.23157654123
690,-2329763.98234322,254502.7583751877
700,-2330591.7355038812,251876.8792104327
710,-2336522.848108616,252363.25692059458
720,-2340994.231906313,250058.03291538032
730,-2341111.085083342,246899.26644433703
740,-2335243.763787135,248389.61690772852
750,-2346611.0960555756,250347.78031522236
760,-2344186.848342384,256595.06746185222
770,-2342492.5778965233,255531.94826485217
780,-2343338.7562446278,253400.36976807148
790,-2341302.64641585,257134.35514246032
800,-2335020.580896232,251906.29185051614
810,-2338289.9573140354,250394.59179910435
820,-2334862.3203285164,253164.7630143731
830,-2341684.451873609,254421.7549896224
840,-2341628.9305083575,255365.86597354
850,-2340496.1610927368,254827.36944388415
860,-2337793.266216648,256064.89434295354
870,-2341497.658881982,251152.9157479313
880,-2337503.345908974,252643.16262273456
890,-2336853.8380097435,250386.59339892198
900,-2342629.2788883327,251841.23221927727
910,-2339326.9814746706,250836.98168119753
920,-2338924.317975897,249392.37585485092
930,-2340310.6014823844,257585.95960723053
940,-2344379.3082659384,255559.083028614
950,-2332066.7488306044,253470.14892530916
960,-2337577.7315256265,251051.32101726573
970,-2339124.707768208,249512.6201648574
980,-2342357.096391278,250135.97192601018
990,-2339098.8409608407,250400.05980785392
1000,-2341033.561386918,249328.24402104542
1010,-2339355.7119650166,253199.02160310376
1020,-2339070.96419057,252392.28945728063
1030,-2345547.1363859526,251432.16464632392
1040,-2340753.175738479,255119.3223246083
1050,-2343033.438697278,250840.2697761675
1060,-2342351.175000495,247020.2768837789
1070,-2338207.421591834,246573.72532660235
1080,-2335990.8959377287,248851.63408127765
1090,-2335417.8365171673,249606.3378617494
1100,-2335323.191092431,254799.16876129573
1110,-2337509.8640945125,254498.6024899336
1120,-2344257.0370209822,253589.993748504
1130,-2337358.544074876,253207.33226499218
1140,-2344005.3649182385,252937.5498240264
1150,-2334454.7247471884,255747.01193603734
1160,-2335957.606509029,253478.27642182534
1170,-2336430.678771274,256594.64890225086
1180,-2346843.7828390365,244609.19421494394
1190,-2347513.087273175,249214.65326830986
1200,-2345212.9908010354,249015.26812993153
1210,-2337305.1617620722,249062.27835081925
1220,-2335253.685496613,251841.57849649215
1230,-2341811.9523526877,246672.8241799086
1240,-2340925.4071604894,247274.09306918955
1250,-2341373.3301152857,247485.62869635122
1260,-2331128.270327408,254295.2284604417
1270,-2333475.8087332626,256185.261912081
1280,-2338110.579585921,253909.02221219835
1290,-2340204.0322097423,253029.17311669062
1300,-2343753.9740908383,252906.7128376534
1310,-2340802.985505395,251393.03902849037
1320,-2346070.045238978,255117.54571006008
1330,-2341131.175357537,251227.28239899976
1340,-2337836.7476779595,252788.23196137414
1350,-2342965.4866040726,249224.7435888565
1360,-2336045.113357191,250263.71092677212
1370,-2337555.7130805263,249983.8419141851
1380,-2338464.769259903,252030.81405703825
1390,-2342100.505851703,250397.11529859377
1400,-2336066.108176606,249721.18288855953
1410,-2341973.897968731,251899.5493044896
1420,-2342644.146055345,258059.48020648418
1430,-2333157.5242426107,247834.17463674024
1440,-2342260.344099525,251745.4146116539
1450,-2343382.168790695,248498.5552880606
1460,-2337615.588008942,249940.45562723445
1470,-2346260.540712828,251445.77268069415
1480,-2347500.4349046173,251002.61621128884
1490,-2337711.6836886927,251847.33219753846
1500,-2337263.851331958,254055.74195095312
