iteration,mean,std
1,-3810225.25,9787.905099375197
2,-3717322.8125,59997.55445234179
3,-3642899.0625,121754.28401438476
4,-3398737.40625,164168.72407388047
5,-3207194.8125,139793.0743269958
6,-2966774.125,140392.4075199025
7,-2800288.40625,144857.53629638467
8,-2655179.5625,141015.6696499514
9,-2578568.65625,161373.54831042138
10,-2545445.25,168188.57205627297
11,-2520514.03125,178710.57721418055
12,-2535964.96875,145474.1311550054
13,-2610026.0,154519.64524697175
14,-2526291.28125,170699.34174825656
15,-2498612.96875,201867.10063269493
16,-2519169.28125,174852.8824536965
17,-2553238.125,185128.9285170608
18,-2491760.96875,184647.69736630542
19,-2498029.21875,177353.59547628634
20,-2503419.78125,182857.74534941762
21,-2527373.40625,169056.1413530159
22,-2503700.0625,162884.60425356304
23,-2472429.28125,175754.29175242767
24,-2505218.40625,177355.29133700352
25,-2493449.03125,169597.17966982813
26,-2488084.6875,170429.68941292688
27,-2520862.90625,152634.5351243421
28,-2447270.53125,174221.0058351908
29,-2505241.40625,179179.26576938323
30,-2452726.4375,175581.69147368902
31,-2496661.65625,168693.52704548536
32,-2475284.65625,166922.71719744185
33,-2477081.59375,163068.9008411656
34,-2483941.03125,150650.80915058366
35,-2481205.90625,168126.06833270873
36,-2434835.78125,137047.33662420473
37,-2486419.125,186526.20263287576
38,-2448117.28125,167165.8892764926
39,-2494672.59375,136411.59704290505
40,-2478502.8125,142526.58312337464
41,-2468558.03125,153967.77365584683
42,-2454232.40625,158301.85717719494
43,-2475615.5,156335.11423876235
44,-2463941.0,161777.0274506898
45,-2428994.34375,147472.36799142754
46,-2444741.5625,143366.4857645079
47,-2457198.75,171563.7479321644
48,-2430006.65625,163621.7428808715
49,-2412574.78125,154275.1647657744
50,-2458738.8125,173850.44716637695
51,-2465094.59375,165484.79124232125
52,-2481136.28125,175164.78138488973
53,-2439862.125,166281.35270289067
54,-2499284.5,176951.89041547247
55,-2448045.53125,172539.28018160086
56,-2469578.9375,157514.63441597804
57,-2462174.0625,158703.43368561837
58,-2469310.40625,156845.1544459404
59,-2450355.40625,162986.45044004702
60,-2431921.0,144286.24128192413
61,-2516852.8125,169404.91742303548
62,-2490019.40625,158291.36368502435
63,-2463970.53125,153001.40896310183
64,-2483533.0,170089.92528218712
65,-2484202.15625,175741.75267824347
66,-2444748.78125,165073.35783014575
67,-2451384.4375,122246.08538011234
68,-2462226.28125,137055.22973145245
69,-2439055.8125,150865.3285765544
70,-2471702.03125,165258.0412533607
71,-2476065.28125,169536.46780165937
72,-2471178.4375,178761.87890619805
73,-2421386.96875,175511.9922445845
74,-2468045.71875,184316.70287292017
75,-2468013.78125,158569.9922886695
76,-2434291.59375,172152.63424619814
77,-2461066.84375,177747.45849070605
78,-2442336.65625,180609.7666799515
79,-2465476.0,175728.54173598622
80,-2444563.75,189137.5254816254
81,-2472037.625,164214.7049278208
82,-2446187.84375,167200.312979201
83,-2446561.625,165116.10454810466
84,-2444381.40625,165542.69149692444
85,-2433963.4375,157672.77952152354
86,-2458518.53125,165029.52788721997
87,-2412175.3125,154200.1622715054
88,-2450404.0,142352.57030350954
89,-2465306.6875,173213.8606162169
90,-2421807.09375,175772.50570112537
91,-2416350.625,160584.10299002007
92,-2472570.84375,150044.32751861913
93,-2474246.03125,170358.0968432946
94,-2433066.71875,166231.6445149583
95,-2459268.53125,166001.96347372473
96,-2430899.3125,167730.56234627037
97,-2428268.09375,173746.68701175723
98,-2458546.6875,180231.81096419576
99,-2456045.90625,173052.85385431824
100,-2463970.40625,193887.081443118
101,-2460927.28125,188861.82946247526
102,-2448299.6875,173126.15291587004
103,-2441328.125,174875.47255600913
104,-2431247.3125,164489.39325187838
105,-2427083.6875,152745.8817278181
106,-2467309.21875,183947.06979095566
107,-2433633.0,151866.73823187058
108,-2452566.90625,183655.6818906875
109,-2456809.90625,179538.058656268
110,-2458944.96875,166962.43083594422
111,-2439943.625,179247.34956051302
112,-2454045.53125,169671.66996913837
113,-2452793.6875,186288.03261921235
114,-2458208.34375,173739.6065227688
115,-2463329.84375,160203.26618022344
116,-2438344.3125,162195.05949553987
117,-2453842.875,176651.22040230857
118,-2444842.78125,175500.52526637196
119,-2425631.625,169017.11637804616
120,-2410153.3125,172285.77525717218
121,-2440791.78125,158779.5336244783
122,-2410582.6875,182485.9102899604
123,-2437934.625,174555.215355253
124,-2419601.75,187602.8817557932
125,-2405269.5625,163995.81883569423
126,-2420608.65625,164230.942083232
127,-2405634.0625,164833.61426212447
128,-2409254.21875,172734.62175131348
129,-2409194.71875,181253.50445122595
130,-2443877.03125,158808.39022513092
131,-2420170.25,155628.60998774855
132,-2441155.25,155375.79824317276
133,-2422283.78125,185236.0400492621
134,-2414594.5,169450.463105418
135,-2429712.5625,167819.9676449136
136,-2474626.15625,159184.13374242783
137,-2420034.8125,175092.79778563807
138,-2408859.71875,163767.02996274718
139,-2406788.5625,162701.08488717844
140,-2389746.28125,152184.0256010711
141,-2430833.1875,154432.90607487276
142,-2455865.03125,165822.48957071145
143,-2495153.78125,184197.88612731814
144,-2455028.125,169174.08001259938
145,-2449143.65625,183274.32730250715
146,-2442160.59375,151793.95756666016
147,-2456222.71875,167271.7685440858
148,-2425875.15625,171439.07441329272
149,-2455815.0625,145546.80843153334
150,-2430364.46875,169708.00948575235
151,-2442761.78125,161544.20356565903
152,-2428050.90625,166804.88250488284
153,-2475925.65625,167060.01234431716
154,-2442008.125,173416.12980527684
155,-2423297.40625,145860.33316594432
156,-2458455.4375,183436.7241722414
157,-2414979.25,160915.39547708564
158,-2396858.6875,147813.87667898808
159,-2418475.8125,168249.4277601594
160,-2407128.0625,160231.26341019516
161,-2475712.84375,172583.06806904328
162,-2429604.875,177170.90271084302
163,-2442003.625,178298.06003554133
164,-2435022.03125,175425.6028250668
165,-2508907.6875,164541.37769887235
166,-2433981.25,169689.7255288218
167,-2420270.3125,165883.4850424364
