iteration,mean,std
1,-3669077.28125,62138.85372248458
2,-3522930.96875,96931.58356134476
3,-3299363.375,84273.70905381761
4,-3153557.65625,109221.57888052742
5,-2823052.34375,137564.27700368254
6,-2615338.625,74517.61691351079
7,-2469720.28125,64015.1593450769
8,-2273775.90625,61388.82002092501
9,-2185539.359375,134997.86091831693
10,-2138491.515625,147042.70321006078
11,-2159837.234375,172537.22671691977
12,-2144618.78125,175542.26008251667
13,-2087155.6875,179409.90145426235
14,-2031776.984375,175766.510619829
15,-2022003.78125,177780.08312122273
16,-2055562.421875,168986.3339404132
17,-1996308.25,143700.19852534184
18,-1950636.71875,142842.2524059505
19,-1943523.921875,175953.79459795041
20,-1968628.203125,164370.49282140427
21,-1930139.953125,185169.2613807822
22,-1947188.65625,187016.6281973234
23,-1973696.125,173544.87189663973
24,-1906628.484375,187356.4588777674
25,-1957526.765625,201042.14673579874
26,-1939947.640625,194693.6516418209
27,-1956331.40625,185936.60424203088
28,-1920317.15625,185365.10286412368
29,-1921908.796875,195554.85526418974
30,-1924603.796875,168159.46365590824
31,-1955383.734375,189430.74822113462
32,-1931281.359375,208497.23402998433
33,-1856541.484375,224466.70080174925
34,-1905076.109375,244280.7646882687
35,-1888883.875,214940.91159637083
36,-1888646.453125,204537.46120621363
37,-1847407.90625,211108.4987266873
38,-1786529.140625,232756.84055114118
39,-1821612.984375,241314.45597095983
40,-1787744.0,245358.24622497152
41,-1763647.8125,251364.1569230287
42,-1765441.046875,266230.97322979267
43,-1755412.828125,258088.70570256715
44,-1793093.609375,244900.33939311924
45,-1723728.109375,251217.5290943824
46,-1819560.78125,244878.2419754665
47,-1780385.125,232977.03897122733
48,-1732131.203125,267384.814006745
49,-1780420.4375,243738.7967298045
50,-1781171.9375,257973.65796937788
51,-1793366.71875,268452.86664828635
52,-1750348.296875,260499.62095598277
53,-1762470.9375,276092.7681384706
54,-1766062.140625,287337.0444666436
55,-1771357.390625,283822.3075350031
56,-1731623.234375,249454.19759411932
57,-1709799.015625,240827.3619742538
58,-1714374.046875,240172.67136399375
59,-1715519.546875,252798.32838898557
60,-1680037.5,255475.94853944454
61,-1673078.53125,264112.0267888286
62,-1726600.21875,256309.48490918003
63,-1712722.765625,224455.68567937543
64,-1683098.578125,244436.38696487306
65,-1658467.546875,230946.36584055764
66,-1709915.5625,226442.15483013156
67,-1636561.984375,224606.80526755596
68,-1707180.921875,226399.51187552573
69,-1614731.78125,243106.2297211678
70,-1639952.34375,235609.58634108957
71,-1679706.578125,238116.91228004155
72,-1663179.1875,233844.99711402383
73,-1701375.40625,220842.24047680604
74,-1647267.125,200930.9130592314
75,-1624080.953125,203551.04270814723
76,-1626830.484375,195392.0644856655
77,-1627464.640625,204681.32860028985
78,-1677902.171875,192721.23070589974
79,-1574686.875,174496.79712937473
80,-1607996.4375,166312.57117917022
81,-1626549.390625,181704.18318576168
82,-1618856.875,158456.009137949
83,-1598826.515625,159769.41787944545
84,-1597380.75,172971.11025764307
85,-1642087.890625,150071.70143294262
86,-1581356.125,145509.9544128527
87,-1595782.0625,154430.24018086714
88,-1594844.8125,137583.3861509653
89,-1595857.359375,141938.06991086373
90,-1610154.671875,163418.80213903892
91,-1535527.953125,145094.37175940894
92,-1627954.515625,184621.81631622018
93,-1567203.515625,141827.45600786142
94,-1623741.28125,151173.79533400133
95,-1593847.3125,161201.04194686183
96,-1618844.875,112711.74584429758
97,-1576439.890625,135372.02312828696
98,-1574571.6875,125771.06479180051
99,-1608289.921875,131801.9007277698
100,-1519900.078125,150499.36521343933
101,-1591440.546875,134350.89273624905
102,-1604735.578125,158563.87030682445
103,-1504405.453125,148854.6566901143
104,-1557081.5625,150559.2327299993
105,-1505023.0,129479.7586291845
106,-1551313.75,149266.10720826537
107,-1542745.5,144471.5175433055
108,-1543043.5,154267.96731468997
109,-1490023.4375,154644.23568069268
110,-1487422.140625,160887.0496490356
111,-1567049.0625,150460.1246539132
112,-1563138.609375,153343.4938243662
113,-1480514.609375,153391.5296562204
114,-1482001.171875,138293.85677116783
115,-1538532.25,149676.94339425713
116,-1480486.40625,167042.4886869724
117,-1508770.3125,156667.2375160242
118,-1514675.125,156117.74947620666
119,-1486368.640625,170015.1039853063
120,-1485187.375,162912.7560466486
121,-1545404.890625,146932.33065369216
122,-1474647.15625,147743.30837302527
123,-1475268.140625,141803.19149652228
124,-1496742.75,143477.29600875665
125,-1488351.5,137078.7573591649
126,-1564649.5625,158215.05197517652
127,-1493658.234375,114783.14356170926
128,-1424321.96875,124684.23823248956
129,-1505667.75,141721.52070997423
130,-1469600.375,131690.19556258735
131,-1523020.8125,134947.50403458398
132,-1473103.625,137243.52573973263
133,-1509769.5,148198.0909703293
134,-1514764.453125,163908.2887565761
135,-1487442.796875,151239.18131001628
136,-1487450.609375,156144.33567736842
137,-1484944.671875,177281.77120786393
138,-1527130.015625,161480.34939568012
139,-1452828.6875,151683.8709555198
140,-1433808.3125,139432.4761816013
141,-1513071.203125,165383.82753363624
142,-1445460.140625,143696.90418777347
143,-1502083.90625,158764.79793976527
144,-1492908.546875,125770.55119256259
145,-1534127.484375,158765.66815902668
146,-1521958.578125,160977.70483551171
147,-1500657.203125,157508.78040650397
148,-1464356.34375,152993.45088421257
149,-1476267.5,136717.4967176271
150,-1467205.953125,131062.19493641383
151,-1463044.359375,145156.02823335372
152,-1415981.671875,155275.92234127398
153,-1439760.09375,152714.70774305236
154,-1419286.859375,149282.17729575714
155,-1413816.421875,167753.49379788843
156,-1465467.9375,164910.46309131567
157,-1475549.03125,156510.743911657
158,-1463360.296875,131571.87798338206
159,-1445768.71875,168322.91710024438
160,-1455598.296875,161986.2970073339
161,-1446816.75,175130.537460744
162,-1401773.296875,179826.82447855972
163,-1399776.328125,164737.1065800743
164,-1447429.078125,144728.92247475235
165,-1395928.359375,167472.01440938617
166,-1457110.0625,156314.0312687142
167,-1393060.4375,162171.89425863407
168,-1443689.453125,163412.91672864012
169,-1389272.609375,161613.87925951876
170,-1410220.40625,155174.01764839227
171,-1414007.875,175040.00442719113
172,-1408864.484375,174887.2750658848
173,-1405370.28125,180395.43302586366
174,-1381133.671875,174734.246155098
175,-1376362.0,178985.55094995623
176,-1403390.171875,189105.93458023627
177,-1412315.1875,179783.31798979006
178,-1345499.359375,174776.9328810146
179,-1356010.09375,181562.73311452064
180,-1433699.5625,169471.41076539282
181,-1428089.3125,165736.4868099522
182,-1423250.859375,174150.44578043764
183,-1408419.09375,163206.39954440825
184,-1388775.109375,175107.56141059636
185,-1366623.71875,174930.40330588832
186,-1367922.796875,186947.24215399416
187,-1329903.5625,180450.24438474898
188,-1355141.78125,193405.33534248848
189,-1399826.109375,179944.29179677775
190,-1420520.234375,188616.8823122395
191,-1392206.171875,165718.40156912192
192,-1389032.171875,174215.23110809407
193,-1363121.609375,152788.46642435546
194,-1375727.359375,169274.46882331598
195,-1357348.203125,195344.5806471995
196,-1406083.828125,150016.69369746064
197,-1364280.46875,160057.4844184498
198,-1352329.828125,178000.28523984057
199,-1366623.71875,178430.58535819623
200,-1375739.0625,176503.50004786998
201,-1335296.1875,178120.30768867815
202,-1400386.296875,164080.23135621767
203,-1302319.71875,159487.72433928828
204,-1337398.59375,175685.33413906157
205,-1329472.875,165813.6260099936
206,-1306638.25,169860.4621197274
207,-1356973.0625,167326.62392472656
208,-1405257.921875,178637.52496662867
209,-1396093.375,170249.0428939002
210,-1368606.296875,179317.99715681578
211,-1320848.078125,177011.58044268223
212,-1368037.046875,161695.59715620856
213,-1330513.546875,164248.46698295165
214,-1381333.25,153909.59527370738
215,-1408745.96875,156433.74380624312
216,-1367946.625,160535.81597721035
217,-1328121.53125,178498.21597733904
218,-1350858.078125,176178.8053601362
219,-1364167.0625,169029.49765744476
220,-1343126.578125,158977.76791092887
221,-1366334.265625,175780.33400374046
222,-1343724.421875,144669.50737950773
223,-1344031.53125,179469.65504678586
224,-1368734.46875,181257.4330625608
225,-1329692.65625,160170.94648046582
226,-1378593.40625,186724.2614495238
227,-1333630.265625,177413.93674413656
228,-1307372.578125,177824.93614325108
229,-1315951.703125,165175.23505222672
230,-1334683.15625,174600.30260324167
231,-1303220.109375,149350.79827128892
232,-1289798.09375,164545.9455782168
233,-1367250.765625,168201.1741665486
234,-1383129.4375,143669.2995252166
235,-1308224.65625,148232.41926291995
236,-1337631.203125,161492.45338703788
237,-1294056.96875,147188.659796104
238,-1334065.375,163541.318133157
239,-1335463.78125,169502.5269599011
240,-1298576.71875,147926.43751610478
241,-1357275.890625,165517.499497521
242,-1251291.859375,161980.5294530801
243,-1310525.59375,142311.55796752265
244,-1304775.40625,141915.55256261156
245,-1308621.25,168387.82173244262
246,-1288020.75,185754.8919299574
247,-1382951.859375,151186.22316858827
248,-1318404.1875,166587.2629993812
249,-1303691.953125,165324.26591571508
250,-1324066.375,173952.67604388305
251,-1370959.984375,148606.57866621084
252,-1298391.84375,165560.13199117873
253,-1350173.390625,161343.05022725498
254,-1273417.421875,143306.63739177896
255,-1362267.015625,173971.4047760485
256,-1288198.078125,161007.7302801835
257,-1357213.703125,151160.13338470753
258,-1315817.21875,142903.66650165492
259,-1294297.90625,161240.31554939284
260,-1355644.59375,163165.04942671055
261,-1317401.734375,159112.10468323354
262,-1335300.546875,158860.9552407134
263,-1314017.125,164939.14054741382
264,-1306561.109375,147792.936462342
265,-1348709.375,137536.97700889784
266,-1312341.34375,154434.63372934263
267,-1298832.390625,159102.21855767557
268,-1289867.265625,142676.9084625929
269,-1314195.90625,143999.6195677314
270,-1307690.015625,151987.8685917152
271,-1306039.75,146969.75304188073
272,-1361221.671875,163157.43229683125
273,-1331763.46875,156675.4619996872
274,-1302955.765625,143404.90825826116
275,-1292247.078125,159589.4862295492
276,-1352514.03125,154531.15969068077
277,-1316107.6875,155090.70036194244
278,-1360145.4375,158155.4150011795
279,-1337906.484375,150997.15621805337
280,-1294184.75,159695.62475885524
281,-1284829.515625,138817.69094760634
282,-1291383.3125,146397.31231666438
283,-1313110.140625,148512.1198231346
284,-1340411.046875,130881.74823756906
285,-1326560.859375,126429.93158147726
286,-1276931.421875,133315.86674973887
287,-1293990.28125,134961.25743721484
288,-1342233.0625,125155.68408167934
289,-1356733.25,113846.09733431316
290,-1267254.59375,101273.08614219599
291,-1249215.328125,82862.21359424353
292,-1312597.28125,89631.40398263022
293,-1270368.09375,81285.92901192096
294,-1287233.46875,97404.90425547656
295,-1286414.984375,79373.29441205034
296,-1295656.4375,76418.84056887166
297,-1289448.625,88829.41679874234
298,-1350348.515625,97024.96423747324
299,-1329437.390625,76068.41317320356
300,-1271097.796875,72841.36325634443
301,-1319663.4375,81356.55855193276
302,-1253706.125,75092.5561895587
303,-1246131.75,83962.68477676185
304,-1284752.875,83941.89939773819
305,-1273770.296875,85216.23922236232
306,-1351486.609375,75073.57511737438
307,-1329220.609375,81304.82346316674
308,-1299741.453125,91292.02286425793
309,-1306977.046875,100763.32752798249
310,-1313809.921875,84006.15140503983
311,-1388230.84375,104034.25955859576
312,-1354841.0,99109.05984024855
313,-1261535.875,85316.4364819609
314,-1298992.34375,101079.378622419
315,-1326165.140625,89742.90789985591
316,-1285266.296875,76666.1828535358
317,-1318935.53125,68882.51627926978
318,-1287047.890625,80279.26802624595
319,-1264918.734375,82784.48092714425
320,-1287402.609375,79002.30198330847
321,-1353340.875,83219.91213272762
322,-1311702.25,76112.61452767394
323,-1349962.921875,87757.68018017127
324,-1308811.21875,80330.12635842634
325,-1267391.4375,70327.33397475048
326,-1261970.609375,78103.99691503163
327,-1258275.125,79659.49335935756
328,-1259806.65625,75605.0342715235
329,-1281545.546875,80662.81375309295
330,-1326774.625,82580.5360830603
331,-1308595.390625,74059.88379425732
332,-1314544.109375,77579.5082409773
333,-1290091.4375,79274.72394982094
334,-1308736.875,75937.81317474002
335,-1294118.828125,67219.77602662827
336,-1270043.421875,64849.630288615124
337,-1263168.9375,80846.18219164615
338,-1325677.65625,65807.87576105628
339,-1296270.5,71968.38051465618
340,-1262588.515625,78126.3949314826
341,-1307242.046875,67794.45654147293
342,-1292012.109375,78052.27544450072
343,-1295944.15625,74926.21691745502
344,-1305573.203125,68871.4335776083
345,-1294948.625,69255.92751419594
346,-1260705.65625,69555.25567952111
347,-1311740.53125,73078.03371527199
348,-1338179.890625,77857.22719901407
349,-1267856.203125,74418.08960412703
350,-1278055.828125,79378.58354991213
351,-1308013.421875,62992.781485756415
352,-1268276.9375,72909.6542670437
353,-1242087.84375,83834.84232554519
354,-1310511.375,89198.53275677205
355,-1271294.828125,68504.29797533514
356,-1326317.375,71403.94899276733
357,-1280001.71875,102577.60201812131
358,-1281526.4375,80103.40249400887
