iteration,mean,std
0,-5807873.6697104275,3273.0586469267114
10,-5800061.416958255,1777.200965804066
20,-5796761.298759682,7833.258380247095
30,-5793988.852250317,14095.269939991918
40,-5791244.048633379,20362.34096560619
50,-5788721.899653086,26414.961902027273
60,-5786138.546013218,32449.35691510135
70,-5783584.154058745,38325.98122422323
80,-5781058.205351398,44175.22004386377
90,-5778597.785785155,50001.943999189345
100,-5776106.608887087,55920.8129486011
110,-5773610.074855069,61789.427297066984
120,-5771152.18151114,67610.28377373877
130,-5768727.978738614,73473.76971548756
140,-5766234.483317455,79333.25966730528
150,-5763793.506598373,85167.25163181545
160,-5761349.3457339015,91084.95043586346
170,-5758867.3106734725,96904.76759750472
180,-5756333.572944262,102794.15293699615
190,-5753878.141849911,108659.64291489935
200,-5751437.771024508,114552.56271326939
210,-5748981.327980844,120377.61981766648
220,-5746504.180144583,126271.93132858798
230,-5744094.255690477,132051.81085741517
240,-5741634.884769118,137984.10509114404
250,-5739158.408171149,143822.8631619373
260,-5736720.768004668,149652.22635540096
270,-5734280.5926917475,155432.26706211996
280,-5731798.929484948,161266.10560137554
290,-5729355.084011859,167089.39752028446
300,-5726933.102438813,172814.46309180732
310,-5724561.71877395,178553.50029483534
320,-5722149.827183416,184275.60112325728
330,-5719726.962782885,189973.68866442013
340,-5717390.685477684,195650.02689042673
350,-5714995.751338533,201288.81904585203
360,-5712644.793656635,206891.87227538018
370,-5710291.611961043,212487.1718780152
380,-5707930.019519952,218012.84573948072
390,-5705686.49208186,223507.29957041267
400,-5703365.569360709,228954.37025282552
410,-5701096.86938011,234375.1999123375
420,-5698876.77125907,239721.8926806317
430,-5696600.240065656,245067.06777672382
440,-5694374.849816116,250295.9418271135
450,-5692219.234187467,255524.77334951755
460,-5690018.147393181,260728.54455839284
470,-5687846.576068425,265849.45304017275
480,-5685744.417005963,270876.1226270302
490,-5683667.9432535125,275977.54697022826
500,-5681539.0696466435,280963.8763715428
510,-5679401.545725894,285929.16383325146
520,-5677370.017808123,290901.38948782044
530,-5675212.42071125,295878.44134838146
540,-5673176.205226118,300829.2965082568
550,-5671079.978096139,305799.9185795583
560,-5669018.788854069,310755.821945378
570,-5666948.90753801,315766.7708952778
580,-5664833.162433917,320666.70967374434
590,-5662830.514194688,325516.4747727285
600,-5660816.763422689,330317.6949513621
610,-5658819.005619258,335025.9340440066
620,-5656793.134322228,339672.04257115565
630,-5654891.546086413,344284.68530329084
640,-5652992.743257219,348786.215318955
650,-5651121.46071029,353184.94405769143
660,-5649310.457810659,357565.3076775453
670,-5647549.829402479,361840.1008931754
680,-5645804.452935257,366039.37377336365
690,-5644039.187630382,370119.28214810963
700,-5642354.666117018,374176.61961211753
710,-5640693.7637576945,378115.0429698865
720,-5639061.47649735,382028.21609294356
730,-5637434.871615859,385824.24924348
740,-5635908.935806006,389508.9565122807
750,-5634397.412948414,393128.0607230633
760,-5632885.383458735,396653.644409969
770,-5631455.153465876,400118.77567416447
780,-5630031.813373765,403531.7055508315
790,-5628641.517709338,406761.58034510084
800,-5627302.170865132,410019.1558927186
810,-5625992.777223879,413115.9955306406
820,-5624747.934608681,416198.9873834639
830,-5623422.714103713,419143.3694600599
840,-5622234.275140176,422039.8292146287
850,-5621069.951678178,424826.7520116219
860,-5619916.637575014,427581.08166242286
870,-5618813.129687151,430228.0201768544
880,-5617762.652025456,432770.0132566477
890,-5616713.266837412,435269.6127972156
900,-5615682.839103831,437659.353695246
910,-5614704.753471748,440004.84022505896
920,-5613759.6164507065,442213.3563055071
930,-5612872.5222872645,444426.5218337103
940,-5611966.390503243,446503.51825152285
950,-5611157.806724595,448470.405814987
960,-5610286.854844181,450458.56623505894
970,-5609583.1511600325,452311.27635275654
980,-5608757.122610343,454099.62327652395
990,-5608046.119423673,455773.33103807806
1000,-5607375.319447528,457422.11468087905
1010,-5606690.332208992,459012.63551256736
1020,-5606068.024784382,460514.8878098539
1030,-5605537.373262663,461923.62613609567
1040,-5604930.106296698,463279.0597436375
1050,-5604383.173569186,464564.035158313
1060,-5603868.942545859,465852.81098446454
1070,-5603361.817782327,466976.2378099923
1080,-5602961.415027626,468067.7659403686
1090,-5602453.510499495,469102.29774331715
1100,-5602140.941949557,470078.84705506347
1110,-5601712.64376569,471020.75771816197
1120,-5601345.738902902,471837.89313838375
1130,-5600970.654894667,472631.6554110234
