iteration,mean,std
0,-119661.16888942069,439.51365646433027
10,-22884.91162864917,7651.368927840318
20,-10455.217599578897,6318.75901608614
30,-11011.43566666639,7180.16607886366
40,-6619.276746364242,6362.648750394029
50,-5269.619348478674,6053.2921438103795
60,-2530.413785281654,5806.448797832322
70,-1060.328203374976,4920.649859964217
80,16.447092335732805,3459.5233641510727
90,564.5668063501982,4201.946541699754
100,378.0356863602108,3850.060720228592
110,1112.0564009919951,4059.7570287606054
120,801.9291564546598,4459.734261032408
130,1585.4558578773922,4590.6340959017925
140,2954.3463528858124,3342.2862982339316
150,-1600.0260190666538,18043.721421538812
160,73.17518772006497,17127.478091125133
170,484.9885520454782,18121.852960273744
180,3883.7507717153994,4035.6745755172356
190,4905.726360233627,2328.6219861204763
200,5261.059695979285,2530.4271286114135
210,4887.510331373747,3879.007632431705
220,6128.760240387345,1673.8699152910765
230,5881.792413883579,1546.1712891692953
240,6121.55926928803,1529.3099545498008
250,6460.4636356645005,1501.550640413089
260,6328.470922006819,1482.806730036746
270,5940.976870143988,2153.171889644759
280,5707.411446789968,2666.7612323784806
290,6317.742768379964,1551.299980185199
300,5797.156237333415,3256.240098794035
310,6149.121262298764,2455.5473064316566
320,6097.5985304732885,1991.6183686407858
330,6687.231041553287,1715.6475242623312
340,6237.1787233983305,2010.784117026063
350,5923.982890058776,2100.0766720069537
360,6092.089924643462,2073.492153384661
370,6518.492778476868,2187.2308115320934
380,6428.17758062561,2267.9428776204036
390,6446.496710221331,2484.7575490322333
400,6587.308254860691,1943.4983114803615
410,6875.362256024184,2210.4288285269704
420,7657.609208528711,1502.9855101021017
430,7570.5236584756185,1652.3906470788681
440,7658.522448479093,1884.1113330106493
450,7015.472371575326,1835.1832833125197
460,7197.0676123831,2215.9333040711704
470,7448.179057562088,2021.01606182834
480,7239.382606481976,2001.997575533098
490,7204.712186323939,1964.1350753050483
500,6915.847842181707,2341.321345156662
510,7109.193562094474,2457.0512869234826
520,7077.185650645234,2263.2032423593364
530,7479.563295132512,2129.804977271871
540,7371.519376373563,2369.064940756875
550,7528.082788496349,1946.2115418298797
560,7634.832081288043,2079.6795604983754
570,7857.000769817508,2057.037904328736
580,8099.857884077032,1756.6770184004154
590,8083.085481380791,1941.4640579000372
600,7972.971562452573,2072.6190598104513
610,7938.33158102468,2051.990249294886
620,8233.386524141677,2257.1716887019525
630,7295.351226775296,3013.8388565930823
640,7477.7663042296535,2783.746003976635
650,7742.110928650623,3154.8926123114943
660,7773.332876658566,4827.816640580529
670,8243.663472235028,2099.72067902241
680,8262.415523037955,2782.4822798532127
690,8541.66748219002,2034.4024414004175
700,8693.70641675048,1820.651200430364
710,8585.290381953037,2193.0896989703724
720,8417.300300440218,2399.7548654294196
730,8311.746158455473,2837.585083405989
740,8047.81176293247,3089.958259306279
750,5583.424017308702,11742.918548182497
760,8728.071169918958,2742.2624507574214
770,8698.290378694048,2434.630696946931
780,6865.63653539246,7579.225211692745
790,8931.80229265449,1655.8436795180567
800,6331.01079249196,11359.928501284016
810,9309.303044170083,1457.736061696118
820,9183.547929118535,1785.7398756819512
830,9313.606680785004,1686.0987153533924
840,9607.9361501994,1536.7705021520876
850,9592.460386273584,1371.1325237391254
860,9474.127589159725,1624.0876519186604
870,9291.230304604143,1441.7894011157491
880,9378.9449543741,1356.9081839257897
890,8929.65932383288,2457.3309082668534
900,8154.260375531708,4132.4434875372835
910,7327.940359954334,7863.060500643702
920,6947.040741850072,8001.49820074287
930,8734.304140029075,2861.3633261830723
940,7517.2182853451795,6801.000715787029
950,8902.551623779484,2007.7231119931425
960,9740.05310722881,1332.7827243446625
970,9286.650522349239,2206.2308304494486
980,8755.530144822067,4505.94231684324
990,9622.828923304452,2529.0101253009457
1000,9436.160828325123,3035.3523910775702
1010,8230.278534657513,7028.412649903816
1020,7048.708027297081,8404.00760105589
