iteration,mean,std
0,-119758.96696127178,350.7440989788817
10,-25825.22340447974,9106.079110300609
20,-8830.799239431708,7026.030931293249
30,-4598.28757230525,4708.565340513559
40,-47.99129686540059,4645.208286756489
50,-463.5337443708926,5792.62201952096
60,-1072.9793645634304,8580.570485072694
70,1642.3893016172801,5015.007222782179
80,1909.4624427625622,8656.342839351128
90,4300.312212342179,3776.002647801763
100,5099.971643850768,3794.3327514360267
110,4686.966633079684,3525.7620435546414
120,4400.314673123685,3980.6713183968513
130,5862.239086650521,3727.3152087939256
140,6557.2451533053845,3871.5819831570775
150,6640.279429010533,3481.8443763488226
160,7068.685017128066,3747.111831795763
170,7711.860176094413,3019.077948032553
180,7937.989655410156,2820.9420464303535
190,8628.321391832824,2768.6643200092067
200,8325.919161126614,3194.963240612188
210,8850.94963018177,3075.8521638724933
220,8901.411539155273,2737.306289798828
230,9004.508430567703,3021.9082886018637
240,9059.372973696407,3446.3427837007707
250,9741.558033517595,2528.1109384966226
260,8933.218741431721,4897.3600945855715
270,10211.933784900812,2438.078620092876
280,9779.263666386909,3241.1752440018777
290,9664.145386608043,3540.6060134933346
300,9013.462690612712,6061.387793495643
310,10996.016792686187,2586.4048719092725
320,10833.985822671006,2524.7277254214996
330,10837.361557730772,2709.316319155402
340,10720.957755903679,2462.991848158163
350,10377.7547259069,2298.974190731997
360,10843.904230312288,2796.301024541216
370,10590.241586310149,3150.8530663379393
380,10866.581449003786,2502.913567598647
390,11167.997586287089,2728.544735839853
400,11622.385782621353,2636.7035493164735
410,11417.379503222171,3537.8033896755774
420,12067.131359744828,3108.0067012660456
430,11860.860501928777,2921.5324874793696
440,12451.542130397533,3011.205847626922
450,12067.006719261122,2509.3915573598333
460,12257.793112438954,2279.7788090732033
470,11795.751291703049,1857.145204070812
480,11668.513470085305,2116.6770319196694
490,12305.221560264803,2429.266378133646
500,12451.686744698702,2275.5582507748795
510,12504.688899152346,2096.286807401649
520,12748.424084180222,2015.1319101649783
530,12436.256375626097,2289.564115278275
540,12591.360456400424,2526.718556976456
550,12579.581452164686,2240.094830794936
560,12811.248561191283,2618.533827500788
570,12736.538621189695,2257.4913632600287
580,11905.61319728319,3977.964542324647
590,12780.499228754605,2365.0509950678
600,12886.401758914837,2464.559312180679
610,12484.254279637422,2692.439663989347
620,12214.907666442561,2886.8736243099224
630,12262.43592873103,2860.6973244114147
640,12471.496956933403,2855.549404844861
650,12389.592686709764,1820.499368863214
660,12795.334126852742,2222.9993534237074
670,13159.857650101889,2195.4416086319557
680,12911.39006260651,1973.2292999117913
690,12910.499682553633,2032.3333059655563
700,13497.547110569032,1924.9939211426477
710,13274.784296536245,1953.222195042415
720,13214.148015416431,2316.0479126705654
730,13117.45301165776,2384.2543729415033
740,13332.43311814633,2366.0599600442597
750,13325.267561383918,2224.9513264624043
760,12819.393746718732,2920.170501017594
770,13068.357077945937,3182.377853964113
780,13092.922073952437,2836.41160114898
790,13053.682854451465,2836.8125997648735
800,12953.430239579824,3052.8163296877087
810,12893.049111442597,2904.4985312032823
820,13640.12362641847,2385.7516312586986
830,13641.604074183779,1928.3380421701065
840,13778.531530633383,2083.8196725116713
850,13722.788466227832,2314.058434995689
860,13740.247802882694,2237.0972552633575
870,13876.336384612858,1557.8532646983704
880,14359.645611927344,2059.5829065376497
890,14096.452018947884,2727.0994517969166
900,13349.309684747375,2994.123405624693
910,11168.440586256855,8881.386125186838
920,14250.99901101967,2685.594793178105
930,14115.375506626558,3081.404061505515
940,12540.816833116673,6058.060168677244
950,13968.149174083306,2396.7517408121835
960,13152.56625574768,3926.8683569679697
970,13555.831647721232,1835.4770970076852
980,13394.60709189816,2109.164712895026
990,13906.576159112175,2103.3227840124277
1000,14085.547326840835,2369.023576987622
1010,14191.127345646073,2829.887676959885
1020,14864.624894743998,2196.9990381568045
1030,14804.73609858792,2373.877884194419
1040,14252.937267016507,2141.8769347421344
1050,14293.223906196628,3252.384248213196
1060,14135.971731480973,2046.0077490881556
1070,13764.467677014303,2177.01201512065
1080,13901.611035694674,3668.2231905453204
1090,13489.245517382296,4088.1021272798957
1100,13287.656616380726,4252.681616275237
1110,13156.86102768673,4817.879817580762
1120,12648.34237588443,5251.789149399296
1130,12741.844982250523,5681.771712579784
1140,13161.62704430324,5016.632638780765
1150,13299.002163177362,5374.964995123737
1160,11796.29820980466,7565.709238383883
1170,13578.023034172522,3129.165878918703
1180,12987.414625970541,3378.5560376914236
1190,12733.371984010599,3783.4647895090457
1200,13239.557731025407,3924.7262433167407
1210,13779.395938942467,2865.18485748146
1220,13982.376281133493,2596.1319245182744
1230,14531.698853955357,1955.8389646572691
1240,14455.414653348995,2031.8770297751369
1250,14450.811750920362,1974.9391918946849
1260,14241.116073963824,2383.291316745045
