iteration,mean,std
1,-112119.498046875,6840.223738236117
2,-79812.4375,6764.2921338919
3,-71346.17109375,4972.413770090142
4,-78660.990625,7263.178642876506
5,-92611.712109375,8025.955630300662
6,-71593.208203125,9237.359124802271
7,-77417.315625,4550.636636976279
8,-69514.8611328125,7628.249467151493
9,-53105.627734375,1210.6177029135063
10,-62777.5271484375,4511.23791586196
11,-56715.11328125,1238.499412449623
12,-70666.0556640625,3759.8797651529753
13,-56456.43515625,6073.318428879989
14,-58178.856640625,5435.48642313097
15,-54713.625390625,9287.270434669897
16,-55287.501953125,5838.890531017727
17,-55885.886328125,2036.574807469673
18,-50081.0052734375,3140.7800204582786
19,-60449.140234375,3930.5096945673577
20,-56070.0169921875,1837.176825334512
21,-55257.5353515625,10402.536585493302
22,-48429.8041015625,4069.6220283579282
23,-52360.8078125,5681.190153229846
24,-58892.3658203125,4759.485835876336
25,-51221.8736328125,2386.7474684404942
26,-64916.6140625,9416.033847896813
27,-53658.139453125,3732.149235805615
28,-52560.3060546875,2543.9105254121273
29,-51756.5314453125,4107.054470550075
30,-61858.41328125,7461.223291622818
31,-54290.2111328125,2778.557054564104
32,-59281.96953125,11845.98344990423
33,-67048.983203125,5626.386909943924
34,-63043.4833984375,7943.826369103712
35,-57775.997265625,7046.156396239678
36,-48698.5939453125,2883.4398372489045
37,-66799.9369140625,6977.427453983206
38,-72235.0962890625,7515.304733255554
39,-54430.984375,5002.302903099858
40,-53685.650390625,9284.365771020062
41,-53977.5365234375,2361.4886767867756
42,-52452.8931640625,3920.451346000513
43,-53473.0728515625,2280.145550813323
44,-54081.8923828125,3757.0283811901922
45,-67504.8556640625,6835.679645384514
46,-52698.8474609375,2432.640794518469
47,-53721.7091796875,4004.2112400709943
48,-55390.9568359375,3775.2408050502886
49,-50065.33046875,4401.822115157608
50,-54406.1212890625,10256.143346906782
51,-56052.295703125,2119.8637798900577
52,-52196.880078125,3379.0221074481206
53,-51449.1287109375,6914.626576161478
54,-53361.196484375,2355.306298627583
55,-53762.601953125,6440.800048781844
56,-56396.631640625,5046.581426457378
57,-49213.0294921875,6517.959508504802
58,-62766.04453125,3988.272786481057
59,-51962.805078125,2440.763677902336
60,-57457.4091796875,4798.218812049507
61,-54641.99658203125,16941.02216339886
62,-47687.383203125,2855.749967545759
63,-49258.587890625,2355.824584464079
64,-51831.786328125,4514.908815852756
65,-75002.84453125,7677.731153626701
66,-52425.9185546875,3360.287583269231
67,-49708.1650390625,3279.399071005174
68,-47632.578125,7389.487126234871
69,-62125.5341796875,5357.541451296228
