iteration,mean,std
0,-119717.39713530638,387.245345736664
10,-15143.456294262496,10571.70082643776
20,-2743.4075732953347,14071.626037217979
30,-1531.9215539029344,5159.066968742049
40,-162.94831135850825,7896.572266145372
50,613.5565797431948,9252.911745421372
60,3048.534753053579,3571.397557993553
70,4114.317946359218,3634.6335628528705
80,4805.802874922252,3341.2069145620826
90,3514.3777283099707,4591.754679608896
100,4636.577289129891,5076.176799615872
110,4222.74094491717,8072.343020114498
120,5978.634700639591,2972.1124558116744
130,4850.710159290046,5075.058351894654
140,3909.5864930401285,6956.8326062939495
150,4897.962428677804,4832.848660333577
160,3604.0368945186756,9626.368847269669
170,5311.170258822124,5830.879301117903
180,5659.656352362787,5663.081755985851
190,7131.707839895747,3594.1710785365317
200,8300.785233904566,3325.4876825920014
210,8095.6940392188935,3123.1691757949334
220,7760.903194939422,3308.7073715956094
230,7654.444806866733,3598.270549175298
240,8350.811430497635,2787.803938765792
250,8748.16911824008,3050.2689711717103
260,8807.727030696547,3222.684415147577
270,8796.232223676237,3430.816987817655
280,9258.6455822579,2807.3766069525855
290,9443.085001540403,2597.784254663182
300,9750.953924333853,2624.768531203543
310,9515.844897624076,2569.412490708352
320,9249.656967908366,2351.402655954385
330,9417.282133337558,2478.1201037749347
340,9587.588304004656,2654.139716022502
350,9623.024615842329,2418.372544327892
360,9461.060081986383,2344.601121332075
370,9789.409214603034,2268.966049089063
380,10331.254801212479,2381.7045028572047
390,10132.665071285326,2491.358389203025
400,10741.437537016012,2785.121813726281
410,10768.264527002733,2865.430328055688
420,10599.084462969005,2964.9592169844987
430,10670.037491269584,3057.3043250703713
440,10653.778072485995,3157.7080747348327
450,11401.488452718297,2545.167904105061
460,11806.579783090474,2792.369375649567
470,11066.293971471267,2693.554862655414
480,10706.392069805379,2496.296254028717
490,11599.583904365212,2557.868935298176
500,11157.890620219978,2170.989321619759
510,10921.314047447531,3150.281781617039
520,11877.34663516295,2377.6674503824042
530,11870.665581416151,2365.435343532123
540,12195.906429536277,2419.7556233567657
550,12279.338711314038,2580.8206416632697
560,12105.709590398503,2221.06265158053
570,11842.758749817152,2285.053834700393
580,11918.569538828762,2788.86271992509
590,12060.9882052156,2519.6786129097773
600,11880.408182186142,3185.5441386675247
610,12483.55107930694,2000.3227736630272
620,11931.061214450037,2981.8147363101316
630,12873.695825210412,1977.373036648387
640,12982.497858677612,1823.161766435547
650,12950.779372787689,2137.8860617481
660,12968.69464049087,2178.187513023607
670,12250.387796286752,2419.842719027388
680,11425.756528758011,3664.2829984816117
690,12056.2803878535,2304.7204538747446
700,11829.829285535732,2625.6052931625427
710,12203.955217716426,2747.745386974407
720,11702.041366132213,2491.3030803520514
730,11804.256166401612,2025.6973000172313
740,11797.101040464031,2590.5538927425077
750,12144.308414209574,2295.481869462546
760,12652.353924071043,2026.1025967386004
770,12556.291227562633,1928.6887432568315
780,13057.785215955879,1501.8836744513758
790,11477.794513937199,6257.682674971525
800,12677.356404073329,2169.260728545204
810,12985.972025089417,2106.6904135618815
820,13263.191517514982,2324.8731463241947
830,13171.859843902543,2001.159746671428
840,12440.447189047063,4082.735771910238
850,13265.141398230024,2135.565235382717
860,13228.49508501664,1805.4982717645385
870,12747.045819118966,2210.1359319312855
880,12715.95353101788,2096.508687848142
890,12860.168546377765,2197.083701070727
900,13229.439116137593,1678.1263618987161
910,13667.9119706737,1367.1689415310796
920,12956.209636075111,4129.4221943966395
930,13856.254628768971,2175.507926410358
940,13755.097597993206,2111.895811156195
950,13509.632644479774,1872.6027910364228
960,13864.168805529695,1124.391692004882
970,14111.931038749546,1284.9421940966363
980,14120.644272274163,1317.560102582639
990,14152.827543272568,1320.829184269171
1000,13974.150199041425,1331.2010153084238
1010,13559.097923134788,1713.2737386093909
1020,12962.442930544294,3188.130992112249
1030,13966.41651586022,1687.6995770556482
1040,13782.009119006403,1575.4198173259324
1050,13600.812623206413,1881.5506270580645
1060,13444.93335129115,2403.8404840514954
1070,13958.924686157368,2226.0491718001585
1080,13547.655857475194,2259.578136379828
1090,14165.576489790485,2060.1944288037566
1100,14018.377936253975,2036.5616466583706
1110,14032.325665644332,1483.0727098481798
1120,13881.479631090104,1752.2443350931035
1130,14335.005487267577,1645.4701625435546
1140,14200.652439815796,1786.1744360622256
1150,14332.09838079016,2258.817412653595
1160,14556.680523779849,2441.7127055506035
1170,14733.411289388425,2473.9723208398063
1180,14494.216069599128,2699.164566957117
1190,15001.132104286651,2317.827698100135
1200,14991.890984310274,2233.6810340431166
1210,15137.180827892662,2166.858585120586
1220,14879.259475644318,2254.029086588847
1230,14253.462175551578,5086.8115228508605
1240,12870.632446982177,9569.316426680038
1250,13897.913773326532,5922.444778388519
1260,15044.159371822007,2130.4298923918527
1270,15212.242127268086,2554.220763194958
1280,15237.017359576697,2501.7708210515957
