iteration,mean,std
1,-113944.794140625,3278.4482640703673
2,-81659.44765625,9551.00243447745
3,-70562.878125,5098.185382470985
4,-79012.595703125,5750.538085532168
5,-97602.634765625,9882.697411125784
6,-75288.11796875,8745.5995972653
7,-78625.791796875,5389.719064801711
8,-68701.0271484375,7525.036177393585
9,-52978.9982421875,1433.5788878154356
10,-61818.1408203125,6324.599185100232
11,-56018.9634765625,1288.1395285455842
12,-66385.4197265625,6709.148880849255
13,-51329.780078125,7265.883894538569
14,-55927.9974609375,6081.096135032724
15,-53178.7568359375,7698.962479944898
16,-50752.4416015625,5282.635924783477
17,-54596.7421875,1732.6707694838883
18,-49056.7736328125,1434.0443977508414
19,-59522.634765625,2248.160615018613
20,-55315.0111328125,1528.328688127646
21,-53389.6240234375,8381.901600532048
22,-47543.875,2720.0293528675606
23,-51198.8255859375,4207.088570492216
24,-58645.410546875,3373.200897901156
25,-51166.6841796875,1555.7726115741882
26,-64930.87421875,9406.542975601184
27,-53418.730078125,2202.4080944645193
28,-52257.9447265625,2897.5941641128125
29,-51192.102734375,1991.32692655876
30,-60452.9486328125,6320.609297068212
31,-54477.1345703125,2801.586966905576
32,-53256.887109375,9654.334827995943
33,-66558.4142578125,4552.616558747023
34,-57069.0666015625,9339.530670026656
35,-56402.57265625,3711.13210588445
36,-49231.326171875,2382.1815907171267
37,-64724.8548828125,6445.033344836842
38,-70946.3880859375,7692.04021095633
39,-54526.850390625,4087.673818107186
40,-46945.3291015625,6116.274832074455
41,-54962.678515625,2656.468272216205
42,-52969.5740234375,2550.882229085685
43,-54484.3380859375,2556.3770736728375
44,-52043.9107421875,3471.762412417013
45,-65918.2193359375,6508.94089713109
46,-52170.6642578125,2332.918869897532
47,-52253.2017578125,2500.198822052233
48,-55019.918359375,2558.6794997698066
49,-48046.758984375,2413.895045433268
50,-48866.8892578125,8268.973362589224
51,-56684.2927734375,2963.2075208337483
52,-50889.685546875,2919.645944658757
53,-50343.96171875,4964.01925268299
54,-54183.3294921875,2850.867866374859
55,-52087.1890625,3968.005075107759
56,-55635.61796875,3703.743161841701
57,-48261.989453125,4842.571020931858
58,-62603.1693359375,2350.3982395362477
59,-51792.45390625,2993.0651597879364
60,-57477.0197265625,4132.593609655271
61,-48060.33681640625,10368.381402211346
62,-48797.50078125,4537.204754805813
63,-51120.6345703125,3675.447082346058
64,-51082.8640625,2531.0758403662403
65,-74785.3767578125,5657.549351795351
66,-51832.7587890625,2423.6194604426596
67,-50388.3099609375,5611.20835759518
68,-45938.89921875,4163.597113838775
69,-61984.6986328125,4833.949606873273
70,-49551.1078125,2623.4610716922116
71,-51372.841796875,4513.172074405553
72,-46403.4267578125,3466.154459464634
73,-48680.949609375,9152.851657647745
74,-52148.771484375,2453.1817170703503
75,-48438.837109375,4210.362481544562
76,-47393.58203125,5519.6958669660025
77,-51086.9943359375,2703.9410487098617
78,-60221.973046875,2349.1288465533116
79,-52960.428125,2159.4368902939805
