iteration,mean,std
1,-117562.853515625,1213.9116446552073
2,-112688.53125,4555.760205996472
3,-104704.746875,9927.07136508652
4,-91463.31875,12794.622796352045
5,-94042.117578125,12571.843110705937
6,-87253.539453125,14527.344987141038
7,-86752.236328125,15493.702453560787
8,-100722.581640625,10026.80072188243
9,-70580.1513671875,22076.27457669159
10,-103620.27421875,7196.669705407909
11,-102569.73359375,8998.285179381443
12,-92378.921875,12623.686210613636
13,-88095.08203125,13767.182452750672
14,-93638.70859375,10219.479497146172
15,-88983.092578125,11108.564367542667
16,-93306.618359375,11217.603715184763
17,-106300.051171875,6993.932405833809
18,-74529.45546875,15058.464014099322
19,-98496.888671875,12785.769780053506
20,-99381.89765625,11763.977357059259
21,-84312.5296875,13891.029733050415
22,-75622.346875,17013.515292336262
23,-95026.08203125,10953.369113478248
24,-105368.091015625,9451.042079942947
25,-101873.402734375,9527.955860052183
26,-97929.346875,11036.04237194227
27,-96914.4578125,9412.138096665622
28,-99039.0984375,11537.98558771226
29,-80420.8337890625,16703.36763943238
30,-90181.848828125,15050.724299115114
31,-103086.478125,12748.802865635405
32,-94708.771484375,12767.252155821647
33,-97288.487890625,9781.269331379246
34,-80595.6451171875,14175.844949259767
35,-93604.690625,10844.723207869923
36,-89378.0548828125,15972.999099361175
37,-108042.87421875,5891.390828817534
38,-81236.3158203125,11907.306088378227
39,-103534.780859375,8564.032257139943
40,-72441.1548828125,16019.882009400144
41,-87537.660546875,14629.252247992205
42,-105164.132421875,9828.32234213282
43,-86305.398046875,13764.393027277287
44,-91637.23046875,15140.045053917935
45,-75180.19765625,15081.24843234147
46,-96885.8326171875,14284.482215454118
47,-88792.7205078125,15967.5745833609
48,-80607.6529296875,11793.483832370755
49,-78375.6646484375,14151.129277937936
50,-91869.7044921875,18491.830685831766
51,-74954.0248046875,17655.430285800798
52,-93299.65546875,9416.952773185982
53,-73170.3232421875,17246.68007905507
54,-81921.541796875,14960.296008097906
55,-93902.08203125,12501.322877092744
56,-78080.4361328125,19013.878861508787
57,-88285.3642578125,11880.051903912921
58,-82011.2177734375,14332.462949998924
59,-85137.35546875,13585.287418798924
60,-90219.395703125,11819.358535167574
61,-99025.7296875,11202.12969496525
62,-71150.0939453125,14971.23030655249
63,-98069.42578125,11585.709056327772
64,-104430.177734375,9222.038472122982
65,-81793.301953125,14593.856461686191
66,-93284.253515625,9154.717441963481
67,-84656.6,13821.057411269547
68,-100585.525,9446.675794270925
69,-90171.1984375,13623.441670936305
70,-85217.1359375,12274.817522929114
71,-103369.819140625,9633.286151329166
72,-85143.4642578125,16576.355366986907
73,-95862.5541015625,12700.743702182637
74,-95111.520703125,10216.979956786327
75,-73288.171875,11318.580094657282
76,-96961.18671875,8576.884863093723
77,-101678.858984375,9719.748950476727
78,-78687.840625,11497.36092163624
79,-75082.221875,12026.414614654099
80,-99854.094921875,10238.118473872437
81,-90823.98984375,9808.251703145057
82,-68908.85546875,12160.687738193983
83,-94052.0787109375,13448.2629147794
84,-77710.8853515625,13204.972473253825
85,-101567.718359375,9869.582390763824
86,-71540.9927734375,13492.98750284356
87,-84983.833984375,11121.174033617308
88,-84946.51171875,11512.89814741915
89,-97700.4416015625,13507.680262594062
90,-96979.934375,10309.542384228062
91,-74635.5408203125,13855.373321581803
92,-77685.2990234375,11158.63011113757
93,-90284.81171875,8632.91087481629
94,-76884.773828125,9680.54118449153
95,-93450.653515625,11855.689175866632
96,-82529.476171875,11519.42435434511
97,-70092.19375,12713.529359841914
98,-83076.4607421875,11934.26013313875
99,-82560.142578125,11487.732862311774
100,-97471.506640625,11277.895811521865
101,-85984.516796875,11200.082865417546
102,-64197.1005859375,11059.89514765409
103,-93353.284765625,12531.932356303554
104,-82797.1650390625,11970.36071974862
105,-63380.2126953125,12267.581019931264
106,-88012.5888671875,14859.438492809322
107,-86611.9173828125,14605.865290847916
108,-70099.3748046875,11197.711259049767
109,-93314.327734375,11641.72078144996
110,-91213.723828125,12372.82810995442
111,-94152.781640625,9883.593189251473
112,-85390.020703125,11915.873378349443
113,-72596.451953125,15254.150667175349
114,-86656.3296875,13986.65123422205
115,-98186.8619140625,13812.09897395981
116,-83074.926171875,10454.4055412156
117,-75666.841796875,10975.817965195482
118,-75246.123828125,12452.54440427083
119,-80198.4427734375,16752.76484949309
120,-84825.234765625,10508.733929183642
121,-97330.628125,12836.086335750151
122,-102236.4953125,9061.482051337958
123,-74849.597265625,14223.442979308486
124,-86996.868359375,17362.194228448763
125,-88334.48046875,15031.12462973365
126,-82064.024609375,18394.71953016444
127,-81639.5439453125,14805.275212440203
128,-86697.9080078125,14655.348480043891
129,-88492.6923828125,13342.145700011746
130,-100475.10625,7340.88969676136
131,-95667.728125,11543.83929543162
132,-78952.987109375,11291.434363991466
133,-93478.78515625,8611.397600504533
134,-91736.491015625,15886.049940144101
135,-84674.2490234375,13233.015964828835
136,-93623.794140625,13239.090640743143
137,-99598.208203125,9899.109039441451
138,-90806.113671875,9096.834732248373
139,-71327.023046875,13883.184030022046
140,-82142.620703125,15567.01335954424
141,-88339.5615234375,16651.436956694884
142,-93806.78828125,15420.604128007379
143,-69404.500390625,12718.657702713323
144,-90529.926953125,13413.30824479255
145,-96128.7982421875,15873.560248318287
146,-100950.294921875,12117.190392892817
147,-85311.8025390625,14914.402676349602
148,-80514.623828125,17678.54229455457
149,-78481.7642578125,9330.77918837026
150,-88640.980078125,13464.562835641134
151,-93898.798046875,12976.180205513483
152,-89844.81640625,10598.424763372392
153,-95212.9650390625,12500.611316659799
154,-79559.47734375,16351.003880784907
155,-70185.7671875,13696.085323048048
156,-76036.7802734375,10051.898852839096
157,-87051.483984375,15335.78663281575
158,-75127.6453125,12209.431557337633
159,-98554.0763671875,13470.171344099372
160,-76830.905078125,14380.203314066091
161,-82715.677734375,13445.502184253544
162,-81644.4150390625,13227.145492846445
163,-71081.557421875,12979.580408457936
164,-80281.2994140625,14267.705008171919
165,-83740.6640625,13743.790216654268
166,-89210.9787109375,14556.290568921499
167,-83420.491796875,10380.445218022594
168,-81529.08828125,11543.961191409036
169,-78311.9677734375,13873.311046975276
170,-102155.71796875,13861.979119438127
171,-76687.3294921875,13876.149366902982
172,-95941.075,11915.97507124343
173,-86416.1939453125,14708.574633758706
174,-92170.1234375,7838.533161106802
175,-91861.771484375,10411.728984488642
176,-78913.7771484375,14285.911399548218
177,-81634.57421875,11920.080102826183
178,-81032.360546875,14599.522631522936
179,-74188.815234375,12154.613833042748
180,-94838.305859375,15019.743076459627
181,-102533.411328125,12093.610652993
182,-90727.0703125,15679.391010233023
183,-88051.10546875,13998.52995537614
184,-92596.896484375,13070.36957021356
185,-86852.646875,13022.90394226975
186,-95306.534765625,10488.891187936168
187,-73811.1498046875,14747.879789022207
188,-95762.24296875,14409.649069292356
189,-74204.5369140625,11710.698339906323
190,-94163.8779296875,17250.90412149783
191,-72776.96015625,11771.240438232597
192,-74437.8302734375,15076.669259596756
193,-91440.441015625,15107.687954122275
194,-74733.1509765625,15571.933975849472
195,-86272.8666015625,17712.41499255886
196,-65953.55546875,12295.765112260691
197,-70692.6578125,10922.31020822996
198,-73128.2306640625,12249.795258161728
199,-69755.3626953125,12389.846139493233
200,-88675.196875,11384.031831189526
201,-93396.891796875,14006.468589544325
202,-67479.2224609375,12497.387216746527
203,-94869.634375,17169.337836269086
204,-80497.7115234375,10605.285582568684
205,-86977.9818359375,13944.803376659152
206,-86641.596484375,11623.634180901905
207,-91118.3099609375,12766.62045983995
208,-99299.3095703125,17167.29257423543
209,-85115.6583984375,12179.410957230835
210,-96009.298828125,12122.820744097111
211,-65243.02421875,12691.96820584348
212,-80829.16484375,14346.476114918429
213,-69252.173046875,11354.791295651343
214,-81496.0537109375,10647.964463544502
215,-78231.230078125,12836.60869518205
216,-101715.8333984375,13793.176549692862
217,-75183.59140625,13092.579956756388
218,-70052.4412109375,13981.942626466138
219,-94310.624609375,9616.524293883816
220,-96651.0904296875,15879.516434089339
221,-91963.5208984375,13758.99586548594
222,-97211.005859375,10955.291048054183
223,-86476.9796875,13510.58380602396
224,-101276.94609375,14883.699063210423
225,-83071.2509765625,11154.801893409409
226,-73272.1529296875,13313.19929828164
227,-96566.272265625,14769.831067373592
228,-92325.8908203125,17787.69268817597
229,-71998.4892578125,14116.096700487416
230,-89107.36796875,11058.340957157594
231,-74220.0568359375,13411.527660426109
232,-84892.616015625,14527.244473919087
233,-77206.2880859375,13485.867531774687
234,-85665.1078125,12003.067989217408
235,-93863.616796875,16609.473991966268
236,-87662.4720703125,11425.634666116164
237,-86070.6501953125,13467.73466979345
238,-90298.81953125,14298.875256128124
239,-89168.8916015625,13742.672694614808
240,-77343.973828125,9933.69406528108
241,-80166.369921875,11923.138363487207
242,-80340.3873046875,14567.79222325397
243,-89508.6751953125,15276.528682130542
244,-86232.5025390625,15279.542324337983
245,-80687.23359375,14505.94379433029
246,-94001.82265625,15443.244127097423
247,-101667.5439453125,15120.678291359623
248,-64867.978515625,13042.025255875073
249,-91875.065625,11232.19156617381
250,-93544.86171875,14289.039945646264
251,-79086.773828125,16698.098416823104
252,-83494.931640625,16132.46845326166
253,-78957.187109375,8404.969631493483
254,-87284.21171875,10031.726681322207
255,-90724.6150390625,17829.089308616647
256,-76505.4341796875,12368.772992305241
